Date,IV30,IV30 20-Day MA,OHLC 20-Day Vol,OHLC 52-Week Vol,Options Volume
5/2/2023,17.87,16.6235,15.3254,20.9917,520977
5/1/2023,16.38,16.671,13.7793,20.8808,458146
4/28/2023,15.58,16.767,12.9328,20.8565,400090
4/27/2023,15.71,16.9205,13.0857,20.8736,264570
4/26/2023,15.86,17.073,12.7724,20.8936,169278
4/25/2023,15.84,17.2285,13.8076,20.8821,150856
4/24/2023,14.92,17.3935,13.9383,20.9057,146920
4/21/2023,15.23,17.765,14.412,20.9345,124426
4/20/2023,15.54,18.0775,15.3566,20.9397,94432
4/19/2023,16.3,18.388,15.5174,20.9418,160179
4/18/2023,15.84,18.644,15.7142,21.0075,114962
4/17/2023,15.62,19.007,16.1793,21.0105,163184
4/14/2023,15.79,19.4625,17.6298,21.0183,165420
4/13/2023,16.35,19.768,19.6196,21.0305,122564
4/12/2023,16.9,20.1775,19.8146,21.0332,121500
4/11/2023,17.67,20.447,21.8094,21.0607,96442
4/10/2023,17.9,20.8115,23.1129,21.1138,235261
4/6/2023,19.6,20.957,23.2219,21.186,311682
4/5/2023,18.64,20.9745,23.4541,21.1827,169958
4/4/2023,18.93,21.014,23.1195,21.2324,117881
4/3/2023,18.82,21.024,23.3065,21.2269,91825
3/31/2023,18.3,21.0285,23.8446,21.2431,152742
3/30/2023,18.65,21.04,24.2854,21.2555,150544
3/29/2023,18.76,21.0905,24.2583,21.2523,103467
3/28/2023,18.97,21.099,24.5558,21.2746,120994
3/27/2023,19.14,21.065,23.7567,21.2533,174421
3/24/2023,22.35,21.013,23.8468,21.3068,182198
3/23/2023,21.48,20.809,23.4897,21.2919,119414
3/22/2023,21.75,20.6315,22.8855,21.3043,161556
3/21/2023,21.42,20.4545,23.2646,21.3021,138004
3/20/2023,23.1,20.333,23.5657,21.3055,135380
3/17/2023,24.73,20.0535,23.3757,21.2776,257472
3/16/2023,21.9,19.687,22.3032,21.1934,244491
3/15/2023,24.54,19.4215,20.5735,21.0993,234428
3/14/2023,22.29,19.0385,20.2286,21.0723,202426
3/13/2023,24.96,18.7915,18.3737,20.9354,498940
3/10/2023,20.81,18.4,17.6613,20.7913,462335
3/9/2023,19.95,18.192,17.6025,20.8165,151801
3/8/2023,19.43,18.0215,17.2403,20.8067,147035
3/7/2023,19.13,17.8745,17.3384,20.8779,107800
3/6/2023,18.91,17.7365,17.7598,20.8701,110199
3/3/2023,18.53,17.5945,17.0077,20.9676,252821
3/2/2023,19.66,17.4885,16.6766,20.9443,258747
3/1/2023,18.93,17.346,16.5733,20.9812,144351
2/28/2023,18.29,17.2245,16.1431,20.9584,59260
2/27/2023,18.1,17.1645,16.3549,21.05,102099
2/24/2023,18.27,17.1075,16.094,21.0498,133791
2/23/2023,17.93,17.0975,16.0441,21.047,138450
2/22/2023,18.21,17.1175,16.3407,21.0488,169516
2/21/2023,18.99,17.1215,15.6885,21.0113,312381
2/17/2023,17.51,17.091,15.5088,20.9859,198922
2/16/2023,17.4,17.178,15.1911,20.9731,164621
2/15/2023,16.59,17.267,17.0193,20.9781,162576
2/14/2023,16.88,17.374,17.1183,20.9875,135272
2/13/2023,17.35,17.4925,17.2173,21.0103,151426
2/10/2023,17.13,17.5825,18.0348,20.999,220897
2/9/2023,16.65,17.7125,17.1435,20.9132,220048
2/8/2023,16.54,17.907,17.6025,20.9086,173269
2/7/2023,16.49,18.1065,18.0668,20.9244,136211
2/6/2023,16.37,18.304,19.6713,20.9482,118459
2/3/2023,16.07,18.507,19.4114,20.907,226844
2/2/2023,16.41,18.7765,20.1502,20.8929,234241
2/1/2023,16.81,19.02,21.8041,20.8825,200575
1/31/2023,16.5,19.2385,21.9172,20.8921,101363
1/30/2023,17.09,19.5225,22.0634,20.9337,78245
1/27/2023,16.96,19.7875,22.1499,20.9468,112158
1/26/2023,18.07,20.1205,22.8932,20.9547,121578
1/25/2023,18.33,20.393,23.1508,20.987,109332
1/24/2023,18.29,20.59,22.862,20.9844,173858
1/23/2023,18.38,20.7935,23.128,20.9793,143689
1/20/2023,19.25,21.0035,23.7188,20.9573,203952
1/19/2023,19.18,21.1585,24.0644,20.9706,187025
1/18/2023,18.73,21.2315,23.4569,20.8554,490466
1/17/2023,19.25,21.347,23.2915,20.838,153340
1/13/2023,19.15,21.4155,23.2453,20.8333,321544
1/12/2023,19.73,21.4915,23.8217,20.7593,412482
1/11/2023,20.54,21.6265,24.2455,20.7415,321727
1/10/2023,20.53,21.7295,24.7809,20.7147,189877
1/9/2023,20.44,21.7815,24.5219,20.6811,365924
1/6/2023,20.43,21.8585,23.7206,20.5395,404315
1/5/2023,21.46,21.9615,23.5738,20.5135,231188
1/4/2023,21.28,21.923,23.129,20.5092,249169
1/3/2023,21.18,21.8625,22.1688,20.345,165917
12/30/2022,22.18,21.7745,23.6384,20.3349,273229
12/29/2022,22.39,21.6605,23.7675,20.3401,168820
12/28/2022,23.62,21.5215,23.7667,20.3354,448976
12/27/2022,23.52,21.3495,23.1816,20.2603,284325
12/23/2022,22.27,21.166,22.9398,20.2398,189443
12/22/2022,22.36,21.082,23.2968,20.2391,206600
12/21/2022,22.58,21.0325,23.1822,20.2418,620645
12/20/2022,22.35,20.9505,22.6088,20.1591,476765
12/19/2022,20.64,20.846,22.3573,20.1344,327103
12/16/2022,21.04,20.874,21.875,20.0598,312509
12/15/2022,20.62,20.8965,22.4249,20.06,242328
12/14/2022,20.67,20.9225,22.6598,20.0662,265124
12/13/2022,22.43,20.9275,21.1726,19.9427,214833
12/12/2022,22.6,20.7665,20.4845,19.8764,127361
12/9/2022,21.57,20.5445,21.1385,19.7885,282858
12/8/2022,21.98,20.42,21.1827,19.8142,148141
12/7/2022,22.49,20.3695,20.5767,19.7495,390434
12/6/2022,20.69,20.2765,21.1448,19.7536,198231
12/5/2022,20.07,20.275,21.09,19.7871,241957
12/2/2022,19.42,20.3165,20.8772,19.7246,338414
12/1/2022,19.9,20.4345,19.2242,19.5863,299408
11/30/2022,19.61,20.5585,19.7466,19.5897,157362
11/29/2022,20.18,20.719,19.8589,19.6372,85788
11/28/2022,19.85,20.856,19.8089,19.6949,117749
11/25/2022,20.59,21.047,19.9373,19.7242,157947
11/23/2022,21.37,21.223,19.7612,19.7125,204837
11/22/2022,20.94,21.3875,21.236,19.7056,164316
11/21/2022,20.26,21.5865,21.0236,19.6813,209276
11/18/2022,21.2,21.9555,22.069,19.6695,163843
11/17/2022,21.49,22.3765,22.0791,19.6653,186839
11/16/2022,21.14,22.6375,21.8747,19.6079,278451
11/15/2022,20.77,22.7915,21.8778,19.5989,206441
11/14/2022,19.21,22.8865,22.2711,19.6,73632
11/11/2022,18.16,23.134,22.7933,19.5894,155376
11/10/2022,19.08,23.519,22.6203,19.4857,285551
11/9/2022,20.97,23.8105,22.7709,19.5051,185614
11/8/2022,20.63,24.031,22.908,19.4922,342035
11/7/2022,20.66,24.2325,22.4675,19.4422,194050
11/4/2022,20.9,24.4145,22.5159,19.4216,158618
11/3/2022,21.78,24.527,22.0417,19.426,127176
11/2/2022,22.38,24.579,22.138,19.4137,259203
11/1/2022,22.82,24.576,21.4888,19.3785,185372
10/31/2022,22.92,24.5305,21.8685,19.3589,77252
10/28/2022,23.67,24.514,22.6171,19.3493,184059
10/27/2022,24.11,24.5375,23.0558,19.3693,260113
10/26/2022,24.66,24.53,24.3056,19.3539,204462
10/25/2022,24.92,24.4955,23.7564,19.1955,219194
10/24/2022,27.64,24.5635,24.1087,19.1911,295437
10/21/2022,29.62,24.377,23.1592,19.0731,578660
10/20/2022,26.71,23.992,24.0211,19.0396,270896
10/19/2022,24.22,23.7035,23.9465,19.0139,324370
10/18/2022,22.67,23.491,24.3371,18.9873,101964
10/17/2022,24.16,23.385,23.9735,18.9531,123749
10/14/2022,25.86,23.1705,23.5775,18.8887,152486
10/13/2022,24.91,22.893,22.126,18.7435,399788
10/12/2022,25.38,22.6175,21.8627,18.7468,425883
10/11/2022,24.66,22.304,21.826,18.7179,271662
10/10/2022,24.3,22.068,21.7802,18.6907,167893
10/7/2022,23.15,21.851,21.4243,18.6679,242751
10/6/2022,22.82,21.6875,21.4205,18.6631,139811
10/5/2022,22.32,21.5675,21.4581,18.6473,236955
10/4/2022,21.91,21.4965,22.1851,18.6458,119895
10/3/2022,22.59,21.49,21.4704,18.5765,184031
9/30/2022,24.14,21.387,21.2873,18.4851,161285
9/29/2022,23.96,21.228,20.7695,18.4328,164853
9/28/2022,23.97,21.025,19.2097,18.3213,342935
9/27/2022,26.28,20.796,18.1332,18.222,333986
9/26/2022,23.91,20.433,17.8409,18.1732,230636
9/23/2022,21.92,20.185,18.093,18.2272,274441
9/22/2022,20.94,20.037,16.4945,18.0891,209266
9/21/2022,19.97,19.994,16.1513,18.0512,212337
9/20/2022,20.55,19.958,15.106,17.9939,193690
9/19/2022,19.87,19.8765,15.8901,17.9929,124750
9/16/2022,20.31,19.814,15.6382,17.9772,363041
9/15/2022,19.4,19.702,15.8793,17.9792,100073
9/14/2022,19.11,19.633,16.0428,17.9871,146571
9/13/2022,19.94,19.529,15.9339,17.9641,411653
9/12/2022,19.96,19.3455,15.6704,17.9423,215527
9/9/2022,19.88,19.162,17.1799,17.9557,140041
9/8/2022,20.42,19.0375,17.2833,17.9515,192173
9/7/2022,20.9,18.8685,16.9846,17.9305,138747
9/6/2022,21.78,18.705,16.3199,17.856,245323
9/2/2022,20.53,18.511,17.6645,17.8524,165755
9/1/2022,20.96,18.3635,16.8035,17.7776,298556
8/31/2022,19.9,18.208,17.7836,17.7669,139641
8/30/2022,19.39,18.1155,19.2362,17.7666,68818
8/29/2022,19.02,18.065,19.9463,17.7629,79627
8/26/2022,18.95,18.0175,20.1207,17.7329,215814
8/25/2022,18.96,17.943,20.1332,17.7026,296089
8/24/2022,20.08,17.8935,20.3618,17.7014,270794
8/23/2022,19.25,17.806,20.7954,17.6892,243916
8/22/2022,18.92,17.7815,21.5589,17.6877,230466
8/19/2022,18.62,17.7465,21.5868,17.6306,159939
8/18/2022,18.07,17.746,21.8848,17.6257,72574
8/17/2022,18.02,17.7905,22.1431,17.6116,89640
8/16/2022,17.03,17.847,22.0331,17.6005,151417
8/15/2022,16.27,17.9345,22.0517,17.6201,85853
8/12/2022,16.29,18.0925,22.0073,17.6143,102365
8/11/2022,17.39,18.2905,21.3282,17.4833,174998
8/10/2022,17.04,18.4935,22.517,17.4739,95818
8/9/2022,17.63,18.71,22.7842,17.4737,104987
8/8/2022,17.9,18.9025,22.8564,17.4907,90204
8/5/2022,17.58,19.0475,21.9332,17.368,189226
8/4/2022,17.85,19.2305,22.1286,17.3869,55788
8/3/2022,18.05,19.4225,22.4996,17.2807,123969
8/2/2022,18.38,19.6445,21.5068,17.1409,135178
8/1/2022,18.07,19.866,21.468,17.0589,118538
7/29/2022,17.46,20.08,21.2225,17.0131,154229
7/28/2022,17.97,20.2625,21.2274,16.9776,144725
7/27/2022,18.33,20.3665,21.1033,16.9678,124531
7/26/2022,18.76,20.491,20.9665,16.9116,109906
7/25/2022,18.22,20.6075,20.3925,16.857,106193
7/22/2022,18.61,20.7535,19.9397,16.802,187379
7/21/2022,18.96,20.8535,20.9025,16.8066,107941
7/20/2022,19.15,20.9575,21.4322,16.8495,87774
7/19/2022,18.78,21.1365,21.602,16.9526,99309
7/18/2022,19.43,21.337,22.6689,16.9472,117560
7/15/2022,20.25,21.576,23.0617,16.9566,197815
7/14/2022,21.45,21.743,23.0496,16.913,131713
7/13/2022,21.37,21.9565,22.9113,16.7922,204313
7/12/2022,21.48,22.1965,22.7175,16.7602,136689
7/11/2022,20.8,22.189,22.3698,16.7561,104437
7/8/2022,21.24,22.1455,22.2806,16.7509,171148
7/7/2022,21.69,22.0595,22.1769,16.7325,129449
7/6/2022,22.49,21.93,21.2442,16.5916,138690
7/5/2022,22.81,21.754,21.2155,16.5595,189936
7/1/2022,22.35,21.5225,20.6138,16.479,221933
6/30/2022,21.11,21.34,20.6157,16.4564,266072
6/29/2022,20.05,21.2565,21.0187,16.4085,104198
6/28/2022,20.82,21.235,20.9436,16.4042,67224
6/27/2022,21.09,21.1375,20.6091,16.374,70467
6/24/2022,21.14,21.0675,20.467,16.3485,156770
6/23/2022,20.61,21.011,20.8054,16.3268,291238
6/22/2022,21.04,21.0195,19.8045,16.2016,185939
6/21/2022,22.73,21.0055,19.0894,16.1274,124752
6/17/2022,22.79,20.9425,19.7264,16.1576,208954
6/16/2022,24.21,20.8925,19.3283,16.0784,279730
6/15/2022,23.59,20.7515,19.0896,16.0319,137042
6/14/2022,25.72,20.6355,18.5933,15.9724,237815
6/13/2022,26.17,20.3875,17.6089,15.8504,386406
6/10/2022,21.33,20.1425,17.5677,15.834,202507
6/9/2022,19.93,20.1495,18.8104,15.8724,96315
6/8/2022,19.52,20.2085,19.2497,15.8899,130439
6/7/2022,19.1,20.3345,19.9274,15.8901,118061
6/6/2022,18.97,20.4925,19.8858,15.8388,219604
6/3/2022,18.18,20.672,20.7128,15.83,217749
6/2/2022,18.7,20.8775,20.6299,15.8114,151088
6/1/2022,19.44,21.044,21.2515,15.7824,162198
5/31/2022,19.62,21.1885,20.819,15.6925,234251
5/27/2022,18.87,21.3665,21.4192,15.6846,163544
5/26/2022,19.69,21.536,21.3425,15.6766,105312
5/25/2022,20.01,21.6385,21.4985,15.6673,167122
5/24/2022,20.78,21.72,21.2392,15.6118,158793
5/23/2022,20.76,21.766,21.2971,15.5714,144709
5/20/2022,21.47,21.8365,21.1109,15.5352,306357
5/19/2022,21.79,21.9095,20.6779,15.4491,227942
5/18/2022,21.39,21.954,20.3156,15.3588,183365
5/17/2022,21.27,21.9705,20.2148,15.3275,251993
5/16/2022,20.76,22.0525,20.1893,15.3144,234765
5/13/2022,21.27,22.1415,20.7158,15.2878,193038
5/12/2022,21.47,22.22,20.8086,15.2758,191504
5/11/2022,21.11,22.2225,19.8819,15.1581,461901
5/10/2022,22.04,22.3095,19.7646,15.1077,350904
5/9/2022,22.26,22.424,19.1649,15.0297,168969
5/6/2022,22.56,22.4885,19.1053,14.9893,408104
5/5/2022,22.29,22.489,18.9966,14.8693,451094
5/4/2022,22.03,22.459,19.8672,14.8633,232020
5/3/2022,22.33,22.402,18.9994,14.7735,173223
5/2/2022,23.18,22.224,19.5828,14.7339,189414
4/29/2022,22.26,22.029,18.8509,14.6486,194921
4/28/2022,21.74,21.863,19.2972,14.6752,99070
4/27/2022,21.64,21.7105,19.2347,14.6472,104951
4/26/2022,21.7,21.601,19.0405,14.6198,156409
4/25/2022,22.17,21.548,18.9055,14.5677,226206
4/22/2022,22.93,21.5195,19.5263,14.5532,177707
4/21/2022,22.68,21.4195,19.9727,14.5046,309247
4/20/2022,21.72,21.2705,19.7464,14.4375,206140
4/19/2022,22.91,21.15,20.5128,14.4306,364500
4/18/2022,22.54,20.9235,20.567,14.4233,220344
4/14/2022,22.84,20.7065,19.9021,14.3435,426547
4/13/2022,21.52,20.424,19.8669,14.3692,159962
4/12/2022,22.85,20.234,19.9833,14.3439,213599
4/11/2022,24.33,20.0115,20.5864,14.3205,348330
4/8/2022,23.55,19.7345,20.3677,14.2882,396555
4/7/2022,22.57,19.4465,20.4178,14.2476,241122
4/6/2022,21.69,19.233,19.4901,14.1285,244932
4/5/2022,20.89,19.0985,18.9323,14.0109,212018
4/4/2022,18.77,19.1175,19.1385,14.0057,97394
4/1/2022,19.28,19.2645,19.0614,13.8995,116797
3/31/2022,18.94,19.383,19.2847,13.9419,96340
3/30/2022,18.69,19.4065,19.719,13.8889,97004
3/29/2022,19.45,19.453,19.7591,13.8762,86707
3/28/2022,20.64,19.5135,20.246,13.8842,96594
3/25/2022,21.6,19.394,19.9432,13.8545,287284
3/24/2022,20.93,19.1825,20.062,13.7787,162173
3/23/2022,19.7,19.033,19.3732,13.684,150542
3/22/2022,19.31,18.932,19.0675,13.6516,232686
3/21/2022,18.38,18.8475,18.1597,13.5489,178212
3/18/2022,18.2,18.8365,18.1389,13.536,135125
3/17/2022,17.19,18.8425,18.1722,13.6057,107342
3/16/2022,17.72,18.829,18.1472,13.617,156450
3/15/2022,18.4,18.838,18.0021,13.5808,172006
3/14/2022,18.79,18.8365,17.347,13.4623,240931
3/11/2022,17.79,18.8045,17.8264,13.5774,193038
3/10/2022,18.3,18.7605,17.3898,13.5316,238469
3/9/2022,19,18.624,17.3803,13.5187,122759
3/8/2022,21.27,18.464,16.832,13.5038,88265
3/7/2022,21.71,18.185,16.864,13.4831,75285
3/4/2022,21.65,17.8905,16.4004,13.3714,142602
3/3/2022,19.41,17.587,16.3447,13.3596,115075
3/2/2022,19.62,17.382,15.3122,13.3021,170974
3/1/2022,20.66,17.1565,15.1409,13.2744,279315
2/28/2022,18.25,16.897,14.589,13.2999,119891
2/25/2022,17.37,16.756,15.3515,13.4132,122784
2/24/2022,17.94,16.652,14.7168,13.3664,209179
2/23/2022,17.68,16.5335,14.5994,13.4485,59146
2/22/2022,17.62,16.398,15.1903,13.4514,132074
2/18/2022,18.16,16.288,15.4265,13.4469,208581
2/17/2022,18.32,16.16,15.268,13.4619,141171
2/16/2022,16.92,16.0385,15.1069,13.4686,103210
2/15/2022,17.9,15.9955,15.2729,13.4734,129503
2/14/2022,18.37,15.923,15.3894,13.5078,110732
2/11/2022,18.15,15.797,15.0088,13.489,348559
2/10/2022,16.91,15.6525,14.5898,13.442,246084
2/9/2022,15.57,15.57,14.5328,13.4353,91648
2/8/2022,15.8,15.5565,14.5898,13.4309,214716
2/7/2022,15.69,15.526,14.7387,13.4342,106626
2/4/2022,15.82,15.5295,14.3668,13.4061,215206
2/3/2022,15.58,15.5395,13.8232,13.3366,72087
2/2/2022,15.31,15.573,13.7094,13.3224,71857
2/1/2022,15.11,15.618,14.8414,13.34,57401
1/31/2022,15.47,15.6635,14.8008,13.3257,57643
1/28/2022,15.43,15.6505,14.5801,13.3397,88171
1/27/2022,15.29,15.6185,14.0986,13.2686,114416
1/26/2022,15.57,15.604,13.8959,13.2249,126134
1/25/2022,14.97,15.5605,13.5829,13.2035,60935
1/24/2022,15.42,15.542,12.9554,13.1521,84533
1/21/2022,15.6,15.54,12.4548,13.1098,190000
1/20/2022,15.89,15.5185,13.1164,13.1205,79839
1/19/2022,16.06,15.5025,13.1533,13.1127,155765
1/18/2022,16.45,15.468,13.0242,13.081,163016
1/14/2022,15.85,15.4155,12.599,13.0508,190208
1/13/2022,15.26,15.3715,12.6898,13.0633,111562
1/12/2022,15.26,15.339,12.8588,13.0725,84798
1/11/2022,15.3,15.328,13.3022,13.0777,64642
1/10/2022,15.19,15.2955,13.2872,13.0624,107282
1/7/2022,15.76,15.275,13.3525,13.0546,170481
1/6/2022,16.02,15.2575,14.0086,13.0794,172981
1/5/2022,16.25,15.2195,13.8977,13.1807,164737
1/4/2022,16.21,15.1925,14.2049,13.1753,202555
1/3/2022,16.02,15.211,14.1736,13.0813,181642
12/31/2021,15.21,15.2625,14.2429,13.0693,88407
12/30/2021,14.79,15.3465,14.734,13.0645,57206
12/29/2021,15,15.405,14.8984,13.0459,119343
12/28/2021,14.7,15.456,15.6587,13.0291,58109
12/27/2021,14.6,15.4815,16.7077,13.0289,38307
12/23/2021,15.38,15.578,17.1306,13.0435,86587
12/22/2021,15.17,15.574,17.4675,13.0438,61035
12/21/2021,15.57,15.58,17.1503,12.9922,144443
12/20/2021,15.37,15.5365,17.1899,12.9857,94220
12/17/2021,15.4,15.4515,17.0149,12.9908,150387
12/16/2021,14.97,15.393,17.3944,13.016,57489
12/15/2021,14.61,15.383,17.3126,13.0019,325516
12/14/2021,15.04,15.423,17.4005,13.0134,149755
12/13/2021,14.65,15.4605,17.0916,12.9708,185167
12/10/2021,14.78,15.5205,16.9517,12.9665,156116
12/9/2021,15.41,15.5425,17.644,12.9594,101187
12/8/2021,15.26,15.5295,17.5749,12.9035,174720
12/7/2021,15.71,15.5325,17.5125,12.9135,152858
12/6/2021,16.58,15.4775,17.5108,12.9276,149746
12/3/2021,17.05,15.397,16.6835,12.8125,154905
12/2/2021,16.89,15.233,17.3291,12.8049,281378
12/1/2021,15.96,15.108,16.846,12.7908,111306
11/30/2021,16.02,15.0385,16.9421,12.7386,195851
11/29/2021,15.21,14.9945,16.1693,12.6312,122368
11/26/2021,16.53,14.992,15.2249,12.5138,245626
11/24/2021,15.3,14.8615,15.2172,12.4603,78766
11/23/2021,15.29,14.798,14.8944,12.4218,146426
11/22/2021,14.7,14.6955,14.6651,12.4103,110822
11/19/2021,13.67,14.647,14.6922,12.4006,126051
11/18/2021,14.23,14.709,14.6523,12.4023,87225
11/17/2021,14.77,14.7405,14.1514,12.3571,165772
11/16/2021,15.41,14.7165,14.3935,12.3482,120662
11/15/2021,15.79,14.6495,14.0859,12.3099,173740
11/12/2021,15.85,14.5605,14.116,12.3594,151309
11/11/2021,15.22,14.4595,14.1075,12.3611,72710
11/10/2021,15.15,14.3585,13.1939,12.2662,176503
11/9/2021,15.32,14.272,13.1563,12.3266,271124
11/8/2021,14.61,14.1835,13.1101,12.3782,63727
11/5/2021,14.97,14.135,12.6984,12.3385,245578
11/4/2021,13.77,14.054,12.7795,12.4534,184112
11/3/2021,14.39,14.067,11.7222,12.3518,203364
11/2/2021,14.57,14.0375,11.8827,12.3732,84037
11/1/2021,15.14,13.993,11.2989,12.3301,81983
10/29/2021,15.16,13.902,11.1129,12.3387,179392
10/28/2021,13.92,13.798,11.085,12.3499,121042
10/27/2021,14.03,13.7725,10.5781,12.2858,176726
10/26/2021,13.24,13.751,11.5697,12.2987,64375
10/25/2021,13.73,13.7695,11.7483,12.312,43624
10/22/2021,14.91,13.7225,11.6707,12.3148,97054
10/21/2021,14.86,13.638,12.863,12.3142,78183
10/20/2021,14.29,13.544,12.9592,12.3248,98769
10/19/2021,14.07,13.4715,12.574,12.3021,84695
10/18/2021,14.01,13.4055,12.9367,12.2975,68998
10/15/2021,13.83,13.3515,12.8585,12.3067,155286
10/14/2021,13.2,13.296,13.0214,12.3087,148383
10/13/2021,13.42,13.27,12.9037,12.2983,261536
10/12/2021,13.55,13.225,12.5333,12.2332,282264
10/11/2021,13.64,13.165,12.6135,12.2473,174893
10/8/2021,13.35,13.074,12.6615,12.2439,195783
10/7/2021,14.03,12.9815,12.7059,12.228,188862
10/6/2021,13.8,12.855,12.7226,12.2516,71495
10/5/2021,13.68,12.774,12.7302,12.3301,134847
10/4/2021,13.32,12.7135,12.8709,12.3208,106127
10/1/2021,13.08,12.6635,12.7414,12.3258,230167
9/30/2021,13.41,12.633,12.8006,12.3392,124615
9/29/2021,13.6,12.5975,12.6,12.3135,168489
9/28/2021,13.61,12.563,11.6788,12.2166,282260
9/27/2021,12.79,12.511,11.6023,12.2017,104398
9/24/2021,13.22,12.534,11.4243,12.1887,187374
9/23/2021,12.98,12.57,10.3299,12.0711,224237
9/22/2021,12.84,12.628,10.2666,12.0601,229792
9/21/2021,12.75,12.6555,10.2512,12.088,82519
9/20/2021,12.93,12.6785,9.6835,12.0484,130360
9/17/2021,12.72,12.726,9.77,12.0731,182624
9/16/2021,12.68,12.7665,9.5737,12.0811,89299
9/15/2021,12.52,12.8175,9.4907,12.0755,101787
9/14/2021,12.35,12.8775,9.2988,12.0486,219339
9/13/2021,11.82,12.9505,10.1039,12.0429,138304
9/10/2021,11.5,13.0225,10.0289,12.0756,95668
9/9/2021,11.5,13.077,9.722,12.047,166453
9/8/2021,12.18,13.168,9.7977,12.0965,99804
9/7/2021,12.47,13.275,9.7522,12.1616,97978
9/3/2021,12.32,13.3555,10.4101,12.1477,128504
9/2/2021,12.47,13.464,10.4492,12.2027,79573
9/1/2021,12.7,13.5585,10.881,12.2652,43010
8/31/2021,12.91,13.638,10.7722,12.2712,72408
8/30/2021,12.57,13.728,10.9369,12.2726,75909
8/27/2021,13.25,13.84,10.7972,12.402,133861
8/26/2021,13.94,13.9215,10.95,12.4062,165971
8/25/2021,14.14,13.95,10.9066,12.4267,174979
8/24/2021,13.39,14.011,11.1818,12.4216,84672
8/23/2021,13.21,14.137,11.3103,12.4242,93128
8/20/2021,13.88,14.2545,11.9265,12.4668,109193
8/19/2021,13.53,14.3275,12.0987,12.495,154861
8/18/2021,13.7,14.3845,12.8085,12.4985,73465
8/17/2021,13.72,14.4315,13.993,12.5063,62834
8/16/2021,13.81,14.5695,14.9419,12.4941,124293
8/13/2021,13.26,14.7235,14.6116,12.4616,190708
8/12/2021,12.59,14.7795,14.7972,12.4827,80931
8/11/2021,13.32,14.86,14.9279,12.5384,105008
8/10/2021,14.32,14.8795,15.3522,12.541,86254
8/9/2021,14.08,14.8405,15.3195,12.5514,94425
8/6/2021,14.49,14.8275,15.1389,12.5013,191142
8/5/2021,14.36,14.808,15.2926,12.5275,165636
8/4/2021,14.29,14.8595,15.0417,12.5002,125338
8/3/2021,14.71,14.883,15.2372,12.536,161873
8/2/2021,14.81,14.7805,15.1097,12.5324,117903
7/30/2021,14.88,14.647,15.1241,12.5449,98924
7/29/2021,14.51,14.535,15.0785,12.5404,35944
7/28/2021,15.36,14.4395,14.9106,12.5294,58514
7/27/2021,15.91,14.2705,14.8029,12.5161,64500
7/26/2021,15.56,14.072,14.9841,12.513,37226
7/23/2021,15.34,13.89,14.4757,12.4861,74516
7/22/2021,14.67,13.748,14.25,12.471,101587
7/21/2021,14.64,13.633,13.95,12.4029,149355
7/20/2021,16.48,13.5535,13.2792,12.2829,211903
7/19/2021,16.89,13.4265,12.9152,12.1542,383684
7/16/2021,14.38,13.318,13.5228,12.142,115097
7/15/2021,14.2,13.2385,13.3717,12.1394,214091
7/14/2021,13.71,13.1475,13.1415,12.1337,80467
7/13/2021,13.54,13.0675,12.6255,12.096,140419
7/12/2021,13.82,12.987,12.5274,12.1369,78385
7/9/2021,14.1,12.8845,12.5616,12.1705,127792
7/8/2021,15.39,12.7685,12.7674,12.1642,198536
7/7/2021,14.76,12.611,12.8895,12.2032,209912
7/6/2021,12.66,12.448,12.6276,12.211,116671
7/2/2021,12.14,12.368,12.9668,12.2171,110149
7/1/2021,12.64,12.314,12.9423,12.236,38257
6/30/2021,12.6,12.272,12.8492,12.2489,152592
6/29/2021,11.98,12.2315,12.9693,12.2486,63572
6/28/2021,11.94,12.2245,12.7835,12.2477,80400
